timestamp,ambient_temp,module_temp,irradiation,measured_dc1,measured_dc2,measured_dc3,measured_dc4,measured_dc5,measured_dc6,measured_dc7,measured_dc8,measured_dc9,measured_dc10,measured_dc11,measured_dc12,measured_dc13,measured_dc14,measured_dc15,measured_dc16,measured_dc17,measured_dc18,measured_dc19,measured_dc20,measured_dc21,measured_dc22
74,29.678,45.987,0.071234,603.4340209960938,464.79998779296875,406.9590148925781,696.969970703125,768.2650146484375,739.5549926757812,838.8499755859375,658.4990234375,888.4140014648438,532.4940185546875,448.4289855957031,635.8359985351562,620.2030029296875,459.7980041503906,314.3039855957031,716.458984375,259.2619934082031,385.3890075683594,652.2139892578125,438.885009765625,357.2929992675781,807.02001953125
75,33.453,39.123,0.114569,626.0800170898438,509.5069885253906,434.7040100097656,621.0440063476562,659.8839721679688,599.541015625,642.9340209960938,605.1270141601562,531.7030029296875,602.489013671875,488.00201416015625,505.37298583984375,765.3800048828125,682.927978515625,367.5419921875,697.0460205078125,544.14501953125,406.6260070800781,604.531982421875,484.0589904785156,579.02099609375,520.7830200195312
76,30.764,34.876,0.207894,1315.35400390625,1905.1429443359375,1661.990966796875,1962.9659423828125,1408.8499755859375,1801.4620361328125,1739.656982421875,2208.9130859375,1485.9300537109375,1849.2020263671875,1722.7939453125,1472.97705078125,1920.2900390625,1897.1400146484375,1471.1390380859375,1683.572021484375,1573.31005859375,1326.7010498046875,1611.322998046875,1418.76904296875,2220.02001953125,1124.343017578125
77,27.893,47.432,0.243567,4215.830078125,2704.221923828125,3137.069091796875,3378.614013671875,3316.49609375,3573.924072265625,4212.6162109375,2953.443115234375,4373.23388671875,3350.8369140625,4311.453125,3889.220947265625,3522.8720703125,2961.0439453125,2335.9599609375,2532.405029296875,2242.823974609375,3391.833984375,2345.080078125,3741.573974609375,2953.487060546875,4373.4658203125
78,28.452,38.987,0.314892,4348.59423828125,4300.830078125,4094.825927734375,4415.4501953125,4248.48486328125,4449.06201171875,4265.158203125,4318.23193359375,4673.52587890625,4117.35791015625,4794.85693359375,4400.85595703125,4200.328125,4199.97314453125,4386.09912109375,4029.073974609375,4059.820068359375,4088.6689453125,4095.077880859375,4253.64990234375,4398.88623046875,4328.60400390625
79,31.765,44.876,0.389471,4619.1240234375,4517.94921875,4308.240234375,4721.6201171875,4482.39794921875,4851.55615234375,4349.0517578125,4792.125,4905.4580078125,4601.34423828125,5285.7998046875,4671.31787109375,4529.10400390625,4649.9912109375,4662.30078125,4433.8779296875,4368.0419921875,4293.10205078125,4240.462890625,4404.84521484375,4860.64599609375,4389.72119140625
80,29.987,33.654,0.399821,4750.98193359375,4900.6181640625,4741.4619140625,4970.97412109375,4948.72412109375,5188.740234375,4355.7177734375,5107.52197265625,4832.14306640625,4961.93798828125,5134.328125,4816.89990234375,5044.2099609375,5317.708984375,5500.60888671875,5904.5478515625,5193.39599609375,4909.8740234375,5488.64794921875,4648.126953125,5443.05078125,4254.31494140625
81,32.123,46.123,0.421675,5127.3662109375,4929.34423828125,4685.68017578125,5072.77001953125,4964.19287109375,5229.8818359375,4719.31982421875,5176.5048828125,5312.1689453125,5019.34521484375,5748.0791015625,5039.3427734375,4944.13818359375,5108.09423828125,5121.43212890625,4952.43505859375,4802.205078125,4723.8798828125,4697.97802734375,4816.17822265625,5276.55419921875,4720.623046875
82,30.678,50.432,0.557894,7540.626953125,7252.951171875,6967.837890625,7091.19921875,7524.31591796875,7171.3798828125,7107.88720703125,7310.59423828125,7520.1220703125,7144.86279296875,8096.72216796875,7261.248046875,7140.673828125,7113.9267578125,7165.32177734375,7339.51806640625,7150.61083984375,7068.9521484375,7182.9599609375,7038.9638671875,7390.56005859375,7135.791015625
83,27.654,38.123,0.579124,7512.09423828125,7957.24609375,7894.03076171875,7777.39208984375,8080.88916015625,7983.32177734375,7658.21923828125,7915.87890625,7859.64013671875,7978.2861328125,7314.369140625,7777.67578125,7993.2822265625,8041.88818359375,7856.07177734375,8368.5498046875,8249.76953125,8343.1201171875,8395.580078125,7787.41015625,8040.3662109375,7634.68994140625
84,29.234,35.654,0.443981,5803.14013671875,5763.9580078125,5583.68505859375,5760.38623046875,5951.373046875,5912.919921875,5405.47802734375,5912.541015625,5852.18994140625,5836.60009765625,5985.6181640625,5730.2021484375,5942.75390625,6055.27197265625,6202.3818359375,6681.35888671875,6020.65380859375,5919.25390625,6426.22802734375,5591.52001953125,6151.38818359375,5281.2880859375
85,31.987,47.876,0.619875,7735.9912109375,7405.09619140625,7190.31201171875,7408.81591796875,7833.64990234375,7472.61376953125,7060.27587890625,7555.13818359375,7694.81396484375,7427.9541015625,8306.048828125,7390.6259765625,7465.123046875,7615.14013671875,7650.33984375,8161.576171875,7544.34716796875,7627.68408203125,7916.29296875,7163.11181640625,7886.998046875,7117.59814453125
86,33.876,44.765,0.764891,8585.3515625,7988.4580078125,8100.52783203125,8245.8740234375,8912.0966796875,8512.1923828125,7603.4501953125,8162.80419921875,8419.728515625,8408.0634765625,9181.228515625,8084.96484375,8554.56640625,8675.330078125,8715.9833984375,9283.32421875,8683.64453125,9023.99609375,9222.146484375,7950.15185546875,9117.41015625,7668.34423828125
87,30.987,40.987,0.749123,8599.5283203125,8497.76171875,8581.7080078125,8633.40234375,9096.0576171875,8932.9384765625,8195.078125,8515.59765625,8767.716796875,8824.0087890625,8666.80859375,8539.232421875,8854.0126953125,8956.708984375,8896.0224609375,9339.615234375,9091.7490234375,9232.375,9443.78125,8474.5712890625,9257.8828125,8278.1357421875
88,29.654,36.123,0.702145,8029.1279296875,8220.0087890625,8352.30078125,8336.26171875,8685.48828125,8682.93359375,7950.0859375,8168.68408203125,8405.5048828125,8627.185546875,7692.76806640625,8237.783203125,8635.357421875,8651.0810546875,8585.37109375,9036.18359375,8796.67578125,8814.8486328125,9128.8671875,8266.3837890625,8930.4638671875,7943.7509765625
89,28.432,43.654,0.861234,6707.6728515625,10055.3076171875,10136.1591796875,9922.595703125,9729.9248046875,10531.3896484375,9941.994140625,10141.5615234375,10117.68359375,10266.421875,7678.7900390625,10097.40625,10311.798828125,10244.041015625,10140.505859375,9531.8828125,10488.337890625,9348.4892578125,9691.853515625,10242.240234375,10277.5791015625,9880.083984375
90,30.987,46.987,0.835456,9514.4306640625,9477.9345703125,9495.8818359375,9614.84765625,9891.28515625,9906.390625,9274.14453125,9611.978515625,9776.4501953125,9676.4912109375,9524.931640625,9613.6650390625,9706.19140625,9829.1767578125,9709.7724609375,9811.6865234375,10037.7861328125,10108.486328125,10065.111328125,9464.8642578125,10034.341796875,9405.9345703125
91,32.123,39.876,0.994512,9667.8173828125,9717.107421875,10051.3935546875,10036.880859375,10370.16796875,10818.9384765625,9715.701171875,9901.591796875,10423.5693359375,10462.8994140625,8835.0634765625,10137.8076171875,10461.15234375,10296.4833984375,10435.892578125,10146.896484375,10456.76953125,10136.1279296875,10537.03125,10246.3505859375,11084.9912109375,9712.35546875
92,29.567,42.432,0.982134,6347.7158203125,10352.9443359375,10581.263671875,10314.392578125,10201.72265625,11215.2041015625,10308.98828125,10483.3369140625,10724.0068359375,10714.71875,7700.89501953125,10529.4453125,10809.732421875,10658.1025390625,10707.509765625,9875.587890625,10907.4482421875,9416.4658203125,10081.888671875,10807.986328125,11002.603515625,10277.9814453125
93,30.456,50.765,0.399821,5781.71923828125,5127.666015625,5025.61181640625,5120.0498046875,5363.8359375,5368.47802734375,5540.76220703125,5118.22021484375,5939.74609375,5270.2939453125,6388.9501953125,5491.56396484375,5226.15478515625,5027.7119140625,4923.6669921875,4447.46923828125,4760.14013671875,5024.39599609375,4395.11181640625,5250.1982421875,5219.15185546875,5514.966796875
94,31.654,45.432,0.421675,5238.73583984375,5056.92578125,4798.587890625,5168.57421875,5121.22021484375,5316.1611328125,4852.35595703125,5264.5078125,5421.35693359375,5109.19384765625,5838.07177734375,5137.833984375,5053.19091796875,5194.89111328125,5255.64013671875,5092.56005859375,4921.22021484375,4845.4189453125,4865.52880859375,4940.56396484375,5359.1201171875,4835.419921875
95,29.987,41.987,0.557894,7229.2509765625,7126.60791015625,6911.35205078125,7081.30419921875,7407.98095703125,7144.8681640625,6821.0751953125,7220.171875,7274.51220703125,7121.69921875,7585.05615234375,7058.169921875,7195.3662109375,7258.18212890625,7304.84619140625,7868.341796875,7304.751953125,7372.65185546875,7720.1982421875,6880.244140625,7479.91015625,6788.744140625
