timestamp,ambient_temp,module_temp,irradiation,measured_dc1,measured_dc2,measured_dc3,measured_dc4,measured_dc5,measured_dc6,measured_dc7,measured_dc8,measured_dc9,measured_dc10,measured_dc11,measured_dc12,measured_dc13,measured_dc14,measured_dc15,measured_dc16,measured_dc17,measured_dc18,measured_dc19,measured_dc20,measured_dc21,measured_dc22
70,31.432,37.654,0.004214,80.41696862829944,194.68247979594676,87.44678350491702,127.28754912803413,117.22950571579895,4.123220834522346,56.561990714738066,88.69582540852328,59.49665560954117,138.9025908818572,64.92630588326242,-1.8808510738459567,84.80177327060419,15.158260050966568,119.63724298313237,119.5910494561455,-108.40097771528427,7.923725166591312,42.549075128273756,136.91362069500252,-46.36659393358122,65.0921768258553
71,32.875,33.765,0.007843,96.28980904345879,55.7094117884617,119.05608220101395,87.47785463974888,69.34880626017255,-25.61598508028819,113.81854878585219,67.8171311455369,111.13971433491604,148.68801047255647,55.933008769139384,4.138029494887159,131.35819174502726,44.97335199115634,86.11816728283962,13.86125533101152,-4.197808369245628,-10.89183013627959,-31.829776791658627,114.43144267347066,-13.670225664430863,96.7717920286901
72,28.675,48.432,0.012469,315.6937939482223,817.2024353328616,148.04019624816706,290.3008772432092,431.9236491783286,294.3109850996627,44.51778567435827,319.798229481218,332.45237460589556,244.9477446663153,147.0789702955142,146.99070868920882,47.48192635886074,243.0618572469286,488.3991270072623,787.7208278219007,-133.96376136784247,262.1087877620624,447.22208259320746,577.7466857505312,22.8984577634866,204.51117814930785
73,30.213,42.765,0.034785,268.2428030207054,530.8506670155829,187.41366718405126,298.14072433830864,327.96486872576673,233.02506150683953,148.171352483544,259.71530829384443,230.85110909462955,268.82472023413294,181.68001012166,148.3723295162668,186.9534089030991,190.14683797153987,349.24734637508897,488.87538464198065,-18.953120244691835,192.94507429865203,308.31540447573315,369.6038364480876,63.851394824807464,171.01214998269805
74,29.678,45.987,0.071234,485.8092245378435,947.785336125859,326.0462394225344,476.9525540080592,674.8695751251717,516.1064538338784,324.9692091252364,541.7510863636023,524.5033966135218,479.6229926021379,384.05443270224373,301.6924479162173,460.28379484180306,424.54022513594117,592.799920647057,851.2780966863251,133.95777127961844,472.9468621675632,635.7337096139579,675.4444936860274,230.76158276833294,380.48443650240586
75,33.453,39.123,0.114569,534.5165186710982,554.117994313841,494.11822764292725,657.3298280809391,584.6994752450527,476.00364189038055,740.4800251049082,624.127020625781,561.7638045102774,541.2452942591848,435.55013327084646,443.9895928033564,553.1832689748621,641.2197938486054,537.4669312649888,593.9495366183664,479.34762275503994,469.2781840663252,502.1618700103255,524.5395751226409,384.05583234110964,547.5152900428218
76,30.764,34.876,0.207894,1467.8538236786721,1679.3316360186816,1813.6373413442357,2453.113362248042,1644.8802696776395,1687.7432247178924,2177.2190541136974,2010.0727796595188,1539.738434458917,1527.7440783914287,1536.024372754863,2034.131929895,1840.1964007159236,2049.5552921819753,2043.5091490138832,1623.2461045522946,2108.858790871676,1504.26926899873,1453.0993115305312,1412.4080518573371,1667.7068131524977,1227.4698481539042
77,27.893,47.432,0.243567,3333.120214450754,4335.38967668468,3059.393578910758,3039.3780732972587,4286.1482634535505,3385.710235213265,3531.241637693719,3740.883095555439,3150.345970249537,3401.794122689499,4400.374236787576,3390.4530080821714,3062.5324746085116,3597.1729433958444,2493.230301221722,4410.631452044755,2544.522964431799,2480.5531571554593,3283.443452677876,2728.5558493698927,2217.7089997411836,3211.6009205785895
78,28.452,38.987,0.314892,4340.232404567434,4292.132451667606,4038.4679078322783,4239.457327758983,5298.223463031883,4483.601342738211,4227.202419249486,4125.212502975137,4292.346866912505,4694.403993483158,4304.170506436513,4770.6395540470185,4566.718262026747,4352.614521082393,4593.88839701757,4506.1674637480255,4265.354198939078,4113.410054225664,4404.955131862566,4024.5369695778545,4432.341374056496,4140.353502579161
79,31.765,44.876,0.389471,4607.35640238818,4668.996331770632,4398.977457620597,4848.427206491786,5721.023782424931,4806.846054223293,4136.903455795866,4605.079037825819,4576.089891011972,4743.159346750512,4805.764258724878,4794.391921554194,5255.140760618641,4940.60649640831,5139.782253039636,4863.994380888272,4581.1549058430255,4280.583832578191,4277.486248133892,4301.198521967021,4574.340245260372,4025.7338641736123
80,29.987,33.654,0.399821,5238.957339115054,4919.58555859332,4551.171033899906,4841.913222114378,5936.8109570301085,5473.298407685673,4632.807380163671,4980.528032043196,4789.1390113769285,5374.832337751434,4421.477476685241,4981.876621170716,5249.11179626202,5064.9544825282055,5655.3693555345835,5375.715316956743,5672.345320053312,5277.396974091008,4806.301388428571,5124.600991450787,5119.8700158459,4686.461878676427
81,32.123,46.123,0.421675,5006.258246866871,4734.575789083713,4552.174624149453,5272.645912500827,5647.082429086158,5791.5656423242435,5013.4759105550365,5078.582879450153,5073.974066303777,5185.095048992338,5329.925815234861,5072.814733946052,4964.411741894571,5261.044884138397,5566.541407554277,5600.053106759447,5086.773564979444,4851.183414123827,4696.512102107745,4625.937755672097,4750.400052508199,4432.816915022905
82,30.678,50.432,0.557894,7176.116967859327,7147.034564023624,6872.32569158064,7013.0727526121445,7612.258414013831,8020.116608625276,6794.4745165945715,7231.568306214737,7130.810500700565,7511.693769270537,7541.072058565,7482.555957652186,6881.620094742256,7925.181509076733,7318.508362814354,7427.0118696400605,7258.949423189923,7366.916804117567,7406.2452741313455,6845.996325637617,7341.843057400866,6414.9697224508855
83,27.654,38.123,0.579124,7867.367932161921,7474.629751829813,7821.776440964781,8142.275550151678,8002.599219250817,9466.045948675164,7521.512999218353,7962.436743291284,7847.143911046784,7807.1657552300285,7182.404634563759,8240.09926497875,7819.419145931074,7933.235072183422,8376.157306728015,8503.529896742415,8577.165489895497,8781.232632350191,7848.839652196349,7682.306868085069,8085.724575203798,7272.660244675893
84,29.234,35.654,0.443981,5883.5415912144645,5490.196442574724,5547.1678681232515,5738.045112971004,6179.697445372171,6014.649599390607,6281.69866442614,5640.869401609496,5617.045105404414,6109.629748368092,5097.1314303142435,6124.813302532443,6037.583415387044,6234.884803997564,6941.354285950091,6514.655435180322,6212.208710870569,5667.951466397547,5770.697874181604,5671.658561521988,5731.862034354569,5356.0878482168855
85,31.987,47.876,0.619875,8017.892590467031,7254.167948201946,7313.297132812612,7215.245866199077,8084.716912148296,8198.20750856872,7902.902082988887,7774.206901345897,7661.034783701392,7414.695872435954,7945.948079871624,7306.797452122709,7875.388245902784,7517.841248217891,8046.237411223168,8023.130690135803,7566.46939118191,7621.159898907959,7498.637527510238,7493.797690169449,7801.04045178749,6890.046538245725
86,33.876,44.765,0.764891,9137.924401595728,7756.957773823275,8099.834469076442,8568.680641765572,8964.192411155838,8977.37014375683,8839.199769065646,8288.803354559986,8601.219196922024,7963.072033548309,8474.649675657176,8028.239738983186,9015.624988920432,8425.820704487374,9069.035815574527,9738.732337820577,9301.42893913165,8404.805495062026,8286.986807837007,7808.538640233036,8787.053333880436,8089.417547096145
87,30.987,40.987,0.749123,8964.944624054891,8395.933305551664,9120.270162537507,8296.460753154637,9124.90391161666,8953.833349735798,8666.809627508499,9941.577826845436,8886.431995393463,8756.02300013307,8687.120941578522,8867.027471528958,8866.92586745207,9381.445805690024,9527.305557202562,9988.579777162438,9520.665509906185,8863.779269441186,8580.198053004342,8415.743530449994,8950.800593761884,8291.902440540518
88,29.654,36.123,0.702145,8255.682839535459,7865.609362729127,8665.720540773651,8225.278626322657,8939.160532428732,8573.081685504769,8039.257157317758,9715.305761865706,8474.370565150095,8691.50263032653,7614.398779113691,8248.015044013475,8832.063965767316,8663.035784183385,8825.990265758292,9407.392232160628,9593.02207772414,8402.783941929114,9129.607971891865,8305.332901370712,8729.353081962861,7728.60852600408
89,28.432,43.654,0.861234,3563.4657338552743,10058.565148369402,10323.117097184966,10881.145442251638,9818.571071436909,10728.097979342516,10394.485018103682,11685.589663210174,10110.383732327447,10698.49151927577,4339.088895467507,10403.430356243967,10636.979767705045,10934.41405823488,10257.795169764271,10519.534478145979,10355.663892412667,9800.365219842563,8977.48541986878,9973.862457923962,10415.839909639657,10040.809510816194
90,30.987,46.987,0.835456,10660.421863074866,9661.830751269008,9207.554541880052,9757.658731049401,9658.468872793905,10241.594561728412,9667.877713410835,9718.483239473664,10708.76177357058,9325.677898548312,10013.133661152859,9962.495494695779,10234.640001187785,9852.627702961054,9829.061543149419,10389.971788636803,10259.399280464651,9965.158224645287,9517.476301420233,9426.328805698811,9530.031223597733,9603.344638411256
91,32.123,39.876,0.994512,8425.979580311843,10125.493899073552,10124.359126439535,10356.007648285236,10477.583231300188,10958.981296006306,9672.616738225764,10265.104734811977,11254.180205352668,9905.290317700152,8392.019834604276,10035.172537510076,10117.901420075612,10956.091460552756,10720.687365368893,11454.206522104612,10665.829578587865,10245.180794083837,9852.748576054204,11017.385971093152,10971.728824706572,10159.749932903725
92,29.567,42.432,0.982134,158.59661555611234,10302.679086332948,11040.604825715252,11568.876824210147,10739.64882350595,11501.497587953178,10386.435594654087,11032.762899310701,11645.530436456467,10930.990065308892,2471.106749102348,10462.788081553994,10636.726847930298,11289.652190497076,11280.415434399702,11087.328591365658,11421.350711734558,10001.546607603417,9142.277610267349,10884.716619034802,10547.210192301622,10342.768637665322
93,30.456,50.765,0.399821,5433.873988889234,5638.616424785382,5184.001252957172,5149.385987923193,5656.095949283945,5048.813883598319,5033.92987304861,5567.862370590056,5355.137906606956,6053.596029202945,6051.88720516479,5793.79511829422,5372.367488648966,5555.58151907967,5197.780054388603,6304.206778691382,5330.24034312636,5094.373971638066,4929.642060085332,4925.6375366408065,4493.283176982033,5054.520202162452
94,31.654,45.432,0.421675,5115.764586413562,5044.332108817998,4962.7461290240335,5053.98077751749,5600.3335110460075,5147.063944890538,4912.568738588624,5272.990642808967,5101.852281687069,6012.878218997426,5395.9182559359215,5181.099534101572,5344.512021726365,5534.378303422384,5721.574169533868,5327.701647367838,5271.438409431225,4930.208431311892,5261.158790742788,4654.16091531906,5062.390825474823,4612.42224369712
95,29.987,41.987,0.557894,7427.312878721919,7249.111920914163,6871.5833928320035,7004.208990000118,7556.520904298218,7281.726852115485,7476.966846199464,7335.012952883873,6728.21484232909,8106.251798619058,7174.821509668665,6890.638234325639,7155.285161859711,7588.579758846688,7689.368217020838,7520.319692994149,7547.366529699955,7013.24102094887,7433.404912414111,6822.591740078113,7393.736600717724,6385.289578409246
