timestamp,ambient_temp,module_temp,irradiation,measured_dc1,measured_dc2,measured_dc3,measured_dc4,measured_dc5,measured_dc6,measured_dc7,measured_dc8,measured_dc9,measured_dc10,measured_dc11,measured_dc12,measured_dc13,measured_dc14,measured_dc15,measured_dc16,measured_dc17,measured_dc18,measured_dc19,measured_dc20,measured_dc21,measured_dc22
71,32.875,33.765,0.007843,60.777000427246094,46.4900016784668,50.310001373291016,48.680999755859375,53.91999816894531,48.0359992980957,52.1619987487793,51.05400085449219,53.74399948120117,61.750999450683594,51.393001556396484,50.33399963378906,50.73099899291992,53.97100067138672,51.930999755859375,74.57099914550781,47.66699981689453,46.922000885009766,45.59400177001953,47.470001220703125,50.308998107910156,42.590999603271484
72,28.675,48.432,0.012469,71.91500091552734,58.44200134277344,60.28499984741211,60.5629997253418,57.86399841308594,57.88399887084961,61.569000244140625,57.516998291015625,65.53199768066406,66.13400268554688,62.222999572753906,60.59000015258789,59.51599884033203,61.744998931884766,57.68600082397461,80.90699768066406,52.30500030517578,52.37300109863281,48.06800079345703,57.43899917602539,57.25400161743164,49.45500183105469
73,30.213,42.765,0.034785,73.18699645996094,56.10100173950195,53.61199951171875,53.869998931884766,57.14899826049805,56.77000045776367,63.0629997253418,57.29600143432617,62.183998107910156,66.3759994506836,61.220001220703125,60.742000579833984,56.92499923706055,57.28799819946289,55.81999969482422,80.1709976196289,51.314998626708984,51.540000915527344,46.847999572753906,55.25600051879883,55.91299819946289,48.194000244140625
74,29.678,45.987,0.071234,79.33699798583984,60.91899871826172,60.750999450683594,63.72200012207031,63.034000396728516,63.86000061035156,66.63600158691406,64.64700317382812,66.91899871826172,69.427001953125,62.91899871826172,64.23400115966797,61.97200012207031,63.75199890136719,61.2859992980957,84.40699768066406,51.45600128173828,56.45199966430664,50.45600128173828,57.108001708984375,62.874000549316406,57.76300048828125
75,33.453,39.123,0.114569,76.54299926757812,58.994998931884766,63.10599899291992,60.520999908447266,60.62799835205078,58.48699951171875,63.9630012512207,65.67900085449219,63.07899856567383,70.74500274658203,61.875,63.80799865722656,61.185001373291016,67.03199768066406,58.667999267578125,90.98500061035156,55.02799987792969,56.18299865722656,54.2140007019043,55.393001556396484,60.145999908447266,55.652000427246094
76,30.764,34.876,0.207894,88.68399810791016,67.97699737548828,71.43399810791016,64.40299987792969,69.03099822998047,66.73500061035156,72.51699829101562,79.25700378417969,70.78500366210938,81.26000213623047,70.60600280761719,69.70500183105469,66.14700317382812,75.31800079345703,70.01799774169922,99.8219985961914,63.64899826049805,70.96800231933594,57.1609992980957,60.763999938964844,70.04399871826172,60.83399963378906
77,27.893,47.432,0.243567,99.08100128173828,74.58399963378906,87.78600311279297,81.56099700927734,76.3010025024414,74.30000305175781,84.83999633789062,87.66200256347656,83.00900268554688,92.72799682617188,77.98300170898438,86.63200378417969,80.69499969482422,81.20800018310547,77.20700073242188,107.51100158691406,65.5770034790039,81.0770034790039,64.50199890136719,69.05799865722656,76.48999786376953,69.572998046875
78,28.452,38.987,0.314892,94.9489974975586,78.30699920654297,85.63700103759766,83.33599853515625,78.46499633789062,79.43000030517578,89.36399841308594,89.23500061035156,79.7770004272461,102.23899841308594,82.16799926757812,81.51899719238281,79.61799621582031,82.72899627685547,80.6709976196289,115.9520034790039,72.77999877929688,81.46499633789062,73.58699798583984,70.06600189208984,80.87999725341797,70.3239974975586
79,31.765,44.876,0.389471,114.90499877929688,89.20600128173828,95.16000366210938,85.76599884033203,89.16100311279297,84.9260025024414,94.39199829101562,95.10399627685547,91.50700378417969,121.25800323486328,88.81300354003906,90.78099822998047,96.7770004272461,92.84600067138672,88.71499633789062,120.89600372314453,79.7030029296875,94.20899963378906,77.73300170898438,83.25900268554688,86.81900024414062,77.14900207519531
80,29.987,33.654,0.399821,101.58499908447266,81.45899963378906,99.24600219726562,91.11499786376953,82.60700225830078,86.64199829101562,93.1989974975586,101.0260009765625,84.88899993896484,117.13200378417969,86.59400177001953,95.98100280761719,93.9000015258789,90.95099639892578,83.56500244140625,118.68199920654297,78.62200164794922,98.21399688720703,77.61699676513672,79.39099884033203,85.76200103759766,79.08599853515625
81,32.123,46.123,0.421675,117.5009994506836,94.9229965209961,99.66699981689453,94.25,84.77300262451172,90.30400085449219,100.48799896240234,100.35399627685547,91.375,115.10399627685547,93.822998046875,101.26000213623047,92.04399871826172,97.98400115966797,87.4749984741211,122.6050033569336,80.87300109863281,104.1240005493164,79.77400207519531,87.45800018310547,92.58999633789062,83.56999969482422
82,30.678,50.432,0.557894,134.75599670410156,109.1259994506836,125.11199951171875,113.71299743652344,95.97000122070312,98.60800170898438,112.10399627685547,113.84300231933594,111.47799682617188,150.5030059814453,106.05400085449219,123.09300231933594,110.36900329589844,119.65599822998047,100.6510009765625,143.56100463867188,100.48899841308594,123.23600006103516,94.35800170898438,102.70999908447266,104.56900024414062,96.10600280761719
83,27.654,38.123,0.579124,129.93699645996094,105.72000122070312,130.73300170898438,112.81099700927734,91.80500030517578,99.04399871826172,116.84300231933594,123.45099639892578,101.9540023803711,151.35699462890625,102.1520004272461,117.18499755859375,118.7699966430664,118.7239990234375,98.00199890136719,136.7760009765625,98.37300109863281,125.21900177001953,97.6050033569336,102.2959976196289,103.0459976196289,91.94400024414062
84,29.234,35.654,0.443981,116.22799682617188,88.00399780273438,104.43800354003906,97.90399932861328,84.88700103759766,93.44599914550781,94.68399810791016,104.41600036621094,96.72000122070312,122.16899871826172,84.29299926757812,97.98300170898438,96.41899871826172,101.34500122070312,85.51200103759766,118.84100341796875,86.69300079345703,100.802001953125,83.55400085449219,83.01599884033203,88.16600036621094,79.73100280761719
85,31.987,47.876,0.619875,142.0959930419922,108.10299682617188,131.2570037841797,117.2969970703125,96.62000274658203,103.39800262451172,116.01300048828125,121.09200286865234,108.93699645996094,152.46200561523438,100.87799835205078,127.552001953125,120.16699981689453,128.49600219726562,104.49299621582031,150.67799377441406,106.39600372314453,135.98599243164062,101.09200286865234,98.75599670410156,111.16699981689453,99.22599792480469
86,33.876,44.765,0.764891,153.59300231933594,127.4729995727539,155.00399780273438,127.81199645996094,105.26599884033203,124.6449966430664,134.25399780273438,143.26800537109375,121.06999969482422,165.13400268554688,117.70099639892578,132.69200134277344,136.9199981689453,139.84300231933594,123.1969985961914,159.5709991455078,118.40899658203125,146.98800659179688,109.85099792480469,114.74099731445312,121.10900115966797,110.2770004272461
87,30.987,40.987,0.749123,147.06500244140625,123.35700225830078,142.26100158691406,125.38800048828125,102.75900268554688,115.85800170898438,129.5469970703125,137.78199768066406,119.55999755859375,176.56100463867188,117.36499786376953,140.33200073242188,135.5260009765625,135.2530059814453,120.30999755859375,153.68499755859375,113.90399932861328,150.4429931640625,107.51699829101562,116.57499694824219,118.65799713134766,106.62100219726562
88,29.654,36.123,0.702145,135.83999633789062,117.52400207519531,139.78599548339844,122.56300354003906,101.72200012207031,115.54900360107422,129.9759979248047,124.4219970703125,110.17400360107422,157.88800048828125,104.59600067138672,130.625,132.61199951171875,132.64700317382812,108.63400268554688,151.5019989013672,110.55500030517578,141.4709930419922,107.49500274658203,112.33799743652344,111.5530014038086,104.24500274658203
89,28.432,43.654,0.861234,148.4969940185547,127.8759994506836,164.33200073242188,131.54299926757812,116.56600189208984,128.23599243164062,142.3699951171875,146.50900268554688,137.05499267578125,182.9340057373047,114.88200378417969,154.71400451660156,141.86599731445312,148.87100219726562,129.48399353027344,160.0,131.08700561523438,144.19900512695312,117.10600280761719,121.3030014038086,129.11099243164062,119.96499633789062
90,30.987,46.987,0.835456,155.23300170898438,129.39599609375,158.50999450683594,135.65199279785156,115.8280029296875,130.52499389648438,138.38999938964844,138.80499267578125,135.99400329589844,175.4340057373047,118.39299774169922,145.61900329589844,138.73199462890625,145.0240020751953,120.66400146484375,163.31300354003906,129.16400146484375,147.49899291992188,106.86199951171875,115.93299865722656,131.78599548339844,116.62699890136719
91,32.123,39.876,0.994512,168.97500610351562,142.55099487304688,174.84500122070312,137.79400634765625,119.24299621582031,127.93399810791016,156.34800720214844,156.3800048828125,143.21099853515625,185.01600646972656,122.45999908447266,152.50599670410156,160.1909942626953,151.89100646972656,135.1959991455078,177.79100036621094,135.7740020751953,153.8769989013672,119.24600219726562,136.57699584960938,133.90499877929688,128.4969940185547
92,29.567,42.432,0.982134,166.8280029296875,134.12600708007812,166.7760009765625,146.65699768066406,117.52799987792969,127.30400085449219,156.15699768066406,153.7899932861328,133.05299377441406,186.22000122070312,123.30999755859375,157.1060028076172,156.6219940185547,159.11900329589844,130.26100158691406,173.76800537109375,134.60899353027344,154.01499938964844,119.85299682617188,132.4080047607422,138.06100463867188,125.7249984741211
93,30.456,50.765,0.399821,118.98600006103516,94.03700256347656,100.21299743652344,97.60600280761719,86.23300170898438,87.5989990234375,106.26000213623047,100.27100372314453,98.13400268554688,123.83000183105469,93.53299713134766,96.79100036621094,97.69100189208984,96.07099914550781,91.2750015258789,120.37699890136719,85.41000366210938,94.6969985961914,81.76100158691406,83.85199737548828,93.39700317382812,84.43499755859375
94,31.654,45.432,0.421675,109.49700164794922,86.40599822998047,106.47699737548828,97.83000183105469,88.96399688720703,85.4990005493164,98.37300109863281,98.2040023803711,94.48100280761719,116.60700225830078,90.36100006103516,95.02899932861328,100.4749984741211,103.84200286865234,84.73699951171875,119.48899841308594,85.86900329589844,100.01599884033203,83.98899841308594,81.55999755859375,90.69599914550781,85.91000366210938
95,29.987,41.987,0.557894,130.26300048828125,107.39600372314453,122.06900024414062,105.60099792480469,93.63800048828125,104.03199768066406,112.625,121.9520034790039,101.33599853515625,138.32000732421875,99.81800079345703,117.6240005493164,115.18699645996094,123.58799743652344,105.36399841308594,131.8350067138672,99.8759994506836,117.63600158691406,96.24099731445312,99.73600006103516,98.52999877929688,94.84300231933594
